product_number	produkt_name	hersteller	stock	available_stock	active	manufacturer_number	brutto_preis	varianten	created_at
SL-9150	Rohling für Einbausicherungen, 50 mm Stahl	ISEO	244	244	1	NULL	NULL	0	2020-09-15 00:00:00.000
SL-H0100EURHRO	Master Lock Sicherheitskassette H0100EURHRO	Master Lock	2	2	1	NULL	NULL	0	2020-05-09 00:00:00.000
SL-LCHW20101	Master Lock feuerfeste Sicherheitskassette LCHW20101	Master Lock	3	3	1	LCHW20101	NULL	0	2020-05-09 00:00:00.000
SL734M	Individuelle Schließanlage SL734M	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
SMI8ZE	Individuelle Schließanlage SMI8ZE	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
SMNKI2	Individuelle Schließanlage SMNKI2	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
SNMQRX	Individuelle Schließanlage SNMQRX	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
SRBDHL	Individuelle Schließanlage SRBDHL	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
SREL.AV	SimonsVoss - Externe Antenne zum Anschluss an SmartRelais - SREL.AV	SimonsVoss	0	0	1	NULL	NULL	0	2023-02-17 00:00:00.000
SREL2.G2.WM	SimonsVoss Digitales SmartRelais 2 3063	SimonsVoss	0	0	1	NULL	NULL	4	2023-02-17 00:00:00.000
SSG1M8	Individuelle Schließanlage SSG1M8	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
SSI5J3	Individuelle Schließanlage SSI5J3	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
STR-ZYL	RONIS Hebelzylinder, inkl. 2 Schlüssel	Wilhelm Kessler	12	12	1	NULL	NULL	0	2021-03-08 00:00:00.000
SUJ0R	Individuelle Schliessanlage DOM RS Sigma plus Nr: SUJ0R	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-07-14 00:00:00.000
SV-SMARTBRIGDE	SimonsVoss | SmartBridge MobileKey - MobileKey	SimonsVoss	-1	-1	1	MK.SMARTBRIDGE.ER	NULL	0	2023-11-13 00:00:00.000
SV-TAG.DESF8KM	SimonsVoss SmartTag MIFARE DESFire EV2 8K	SimonsVoss	1	1	1	TRA.DESFIRE8K.5	NULL	2	2024-01-17 00:00:00.000
SV-TRA.G2.FSR	SimonsVoss Transponder 3064 TRA2.G2.FSR f. Feuerwehr	SimonsVoss	0	0	1	TRA.G2.FSR	NULL	0	2024-02-15 00:00:00.000
SV-TRA2.G2	SimonsVoss Transponder 3064 G2	SimonsVoss	-127	-127	1	85437090	NULL	0	2020-05-09 00:00:00.000
SV-TRA2.G2-10	10 Stück SimonsVoss Transponder 3064 G2	SimonsVoss	-1	-1	0	85437090	NULL	0	2020-05-09 00:00:00.000
SV-TRA2.G2-3	3 Stück SimonsVoss Transponder 3064 G2	SimonsVoss	7	7	0	85437090	NULL	0	2020-05-09 00:00:00.000
SV-TRA2.G2-5	5 Stück SimonsVoss Transponder 3064 G2	SimonsVoss	4	4	0	85437090	NULL	0	2020-05-09 00:00:00.000
SV-TRA2.G2.BRAU	SimonsVoss Transponder 3064 TRA2.G2.BRAUN	SimonsVoss	7	7	1	TRA2.G2.BRAUN	NULL	0	2025-02-27 14:31:25.956
SV-TRA2.G2.ROT	SimonsVoss Transponder 3064 TRA2.G2.ROT 	SimonsVoss	71	71	1	TRA2.G2.ROT	NULL	0	2025-02-27 12:59:26.114
SV-Z5.EU.CO.30-30.A.G2M	SimonsVoss - Cylinder AX Aktiv - Europrofil - CO	SimonsVoss	0	0	0	NULL	NULL	324	2024-08-07 00:00:00.000
SV-Z5.EU.FD.30-30.A.G2M	SimonsVoss - Cylinder AX - Aktiv - Europrofil - FD	SimonsVoss	0	0	0	NULL	NULL	267	2024-08-07 00:00:00.000
SV-Z5.EU.HZ.30-10.A.G2M	SimonsVoss - Cylinder AX Aktiv - Europrofil - HZ	SimonsVoss	0	0	0	NULL	NULL	36	2024-08-12 00:00:00.000
SW10002	Neuer Artikel	Master Lock	9	9	0	NULL	NULL	0	2019-03-18 00:00:00.000
SW10035M	Digitaler Europrofil Doppelknaufzylinder 3061 - Antipanik	SimonsVoss	0	0	0	NULL	NULL	1	2023-01-25 00:00:00.000
SW10118M	Digitaler Knaufhalbzylinder MobileKey	SimonsVoss	0	0	0	MK.Z4.aa-10.HZ.WP.ZK.G2	NULL	1	2023-11-24 00:00:00.000
SW10159	Mehrschlüssel DOM ix Twinstar bei Erstbestellung	DOM	-14	-14	1	NULL	NULL	0	2024-10-30 13:18:25.747
SW10160	IKON SK6 Nachschlüssel	IKON	0	0	0	NULL	NULL	0	2024-11-01 07:59:17.359
SW10162M	Salto RFID-Schlüsselanhänger (NXP DESFire)	Salto	1	1	1	NULL	NULL	10	2025-01-21 10:00:24.744
SW10165	AXA Defender (silber) Testartikel	AXA Bike Security	0	0	1	55665097KC	NULL	0	2025-08-13 14:49:01.560
SW10165m	ABUS GRANIT™ 8078 2.0 Detecto One	Abus	0	0	1	NULL	NULL	3	2025-03-13 12:50:33.854
SW10167m	SimonsVoss Transponder 3064 G2 Explosionsschutz (EX-Schutz)	SimonsVoss	0	0	1	TRA2.G2.EX	NULL	3	2025-08-28 09:30:29.569
SW10168	Rottner Möbeltresor Serie "Vintage"	Rottner Tresor GmbH	0	0	1	NULL	NULL	4	2025-10-17 09:36:18.599
SWAT9	Individuelle Schliessanlage  Winkhaus X-TRA Nr: SWAT9	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-11-10 00:00:00.000
T06O6	Individuelle Schliessanlage DOM RS Sigma plus Nr: T06O6	Becker Sicherheitstechnik GmbH	-1	-1	1	NULL	NULL	0	2023-12-27 00:00:00.000
T9A0I9	Individuelle Schließanlage T9A0I9	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
TA1A8H	Individuelle Schließanlage TA1A8H	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
TA6ZYB	Individuelle Schließanlage TA6ZYB	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
TAFYB9	Individuelle Schließanlage TAFYB9	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
TBJ8G	Individuelle Schliessanlage DOM Twinstar Nr: TBJ8G	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-10-07 00:00:00.000
TBZ8WE	Individuelle Schließanlage TBZ8WE	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
TDA1L	Individuelle Schliessanlage DOM ix Twido Nr: TDA1L	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-10-20 00:00:00.000
TE7H8F	Individuelle Schließanlage TE7H8F	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
TE9RVF	Individuelle Schließanlage TE9RVF	NULL	0	0	1	NULL	NULL	0	2024-01-01 08:17:05.000
TFRCF	Individuelle Schliessanlage DOM RS Sigma plus Nr: TFRCF	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-03-01 00:00:00.000
TG2KA	Individuelle Schliessanlage DOM Twinstar Nr: TG2KA	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2022-07-01 00:00:00.000
THBFU4	Individuelle Schließanlage THBFU4	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
THS93J	Individuelle Schließanlage THS93J	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
TJ0IT	Individuelle Schliessanlage DOM ix Twido Nr: TJ0IT	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-07-17 00:00:00.000
TMTQZ9	Individuelle Schließanlage TMTQZ9	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
TO65O	Individuelle Schliessanlage DOM ix Twido Nr: TO65O	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-08-13 00:00:00.000
TRSBVN	Individuelle Schließanlage TRSBVN	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
TSYH0	Individuelle Schliessanlage DOM ix Twido Nr: TSYH0	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-03-20 00:00:00.000
TTAIH	Individuelle Schliessanlage DOM RS Sigma plus Nr: TTAIH	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-03-07 00:00:00.000
TWNCF	Individuelle Schliessanlage  Winkhaus X-TRA Nr: TWNCF	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-02-29 00:00:00.000
TWSO1	Individuelle Schliessanlage DOM ix Twido Nr: TWSO1	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-03-25 00:00:00.000
TWYQAC	Individuelle Schließanlage TWYQAC	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
TXHWM4	Individuelle Schließanlage TXHWM4	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
TYEAMH	Individuelle Schließanlage TYEAMH	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
TYSFU8	Individuelle Schließanlage TYSFU8	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
TZ3CE	Individuelle Schliessanlage DOM Twinstar Nr: TZ3CE	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-07-02 00:00:00.000
TZM5O	Individuelle Schliessanlage DOM ix Twido Nr: TZM5O	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-06-18 00:00:00.000
U0AW9	Individuelle Schliessanlage  Winkhaus X-TRA Nr: U0AW9	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2022-07-01 00:00:00.000
U4AKIG	Individuelle Schließanlage U4AKIG	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
U4CGE	Individuelle Schliessanlage DOM RS Sigma plus Nr: U4CGE	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-04-08 00:00:00.000
U4EQ4D	Individuelle Schließanlage U4EQ4D	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
U5F9K	Individuelle Schliessanlage DOM ix Twido Nr: U5F9K	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-09-27 00:00:00.000
U5FWZY	Individuelle Schließanlage U5FWZY	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
U5L41	Individuelle Schliessanlage DOM ix Twido Nr: U5L41	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-09-27 00:00:00.000
U5WFA	Individuelle Schliessanlage DOM ix Twido Nr: U5WFA	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2022-11-10 00:00:00.000
U724I	Individuelle Schliessanlage DOM ix Twido Nr: U724I	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-07-30 00:00:00.000
U9BQ3Y	Individuelle Schließanlage U9BQ3Y	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
U9LQ29	Individuelle Schließanlage U9LQ29	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
UAW63	Individuelle Schliessanlage  Winkhaus X-TRA Nr: UAW63	Becker Sicherheitstechnik GmbH	-2	-2	1	NULL	NULL	0	2023-11-14 00:00:00.000
UBBBI	Individuelle Schliessanlage DOM RS Sigma plus Nr: UBBBI	Becker Sicherheitstechnik GmbH	-2	-2	1	NULL	NULL	0	2023-07-28 00:00:00.000
UC4HWQ	Individuelle Schließanlage UC4HWQ	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
UCWOAY	Individuelle Schließanlage UCWOAY	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
UEQ9K6	Individuelle Schließanlage UEQ9K6	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
UHFWFH	Individuelle Schließanlage UHFWFH	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
UHHB8	Individuelle Schliessanlage DOM ix Twido Nr: UHHB8	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-01-09 00:00:00.000
UJHPQE	Individuelle Schließanlage UJHPQE	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
UJLEE	Individuelle Schliessanlage DOM ix Twido Nr: UJLEE	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-06-18 00:00:00.000
UK6E2	Individuelle Schliessanlage DOM ix Twido Nr: UK6E2	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-07-29 00:00:00.000
UKCWZ	Individuelle Schliessanlage DOM ix Twido Nr: UKCWZ	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-07-23 00:00:00.000
UL0FF	Individuelle Schliessanlage  Winkhaus X-TRA Nr: UL0FF	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-09-18 00:00:00.000
ULJ69	Individuelle Schliessanlage DOM Twinstar Nr: ULJ69	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-08-05 00:00:00.000
UMBIX	Individuelle Schliessanlage DOM Twinstar Nr: UMBIX	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-03-06 00:00:00.000
UMNNA	Individuelle Schliessanlage DOM RS Sigma plus Nr: UMNNA	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-01-24 00:00:00.000
UN2JQP	Individuelle Schließanlage UN2JQP	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
UOK903	Individuelle Schließanlage UOK903	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
URJ1EX	Individuelle Schließanlage URJ1EX	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
UUU3G8	Individuelle Schließanlage UUU3G8	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
UV22M	Individuelle Schliessanlage  Winkhaus X-TRA Nr: UV22M	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-04-21 00:00:00.000
UVGU0Z	Individuelle Schließanlage UVGU0Z	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
UVNU0	Individuelle Schliessanlage DOM ix Twido Nr: UVNU0	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-07-30 00:00:00.000
UVRJ1	Individuelle Schliessanlage DOM ix Twido Nr: UVRJ1	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-12-17 00:00:00.000
UWKS1	Individuelle Schliessanlage DOM Twinstar Nr: UWKS1	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-02-13 00:00:00.000
UXJWN	Individuelle Schliessanlage DOM RS Sigma plus Nr: UXJWN	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-03-22 00:00:00.000
V0BGO	Individuelle Schliessanlage DOM RS Sigma plus Nr: V0BGO	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-07-16 00:00:00.000
V2V53	Individuelle Schliessanlage DOM ix Twido Nr: V2V53	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-11-25 00:00:00.000
V4E0RE	Individuelle Schließanlage V4E0RE	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
V50HMZ	Individuelle Schließanlage V50HMZ	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
V7G2Y2	Individuelle Schließanlage V7G2Y2	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
VA4MTP	Individuelle Schließanlage VA4MTP	NULL	0	0	1	NULL	NULL	0	2024-01-01 08:17:05.000
VDHD11	Individuelle Schließanlage VDHD11	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
VDJ7O	Individuelle Schliessanlage DOM RS Sigma plus Nr: VDJ7O	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-07-31 00:00:00.000
VDLXX	Individuelle Schliessanlage  Winkhaus X-TRA Nr: VDLXX	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-07-30 00:00:00.000
VE4JJS	Individuelle Schließanlage VE4JJS	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
VJSTD7	Individuelle Schließanlage VJSTD7	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
VL5896	Individuelle Schließanlage VL5896	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
VLBC9	Individuelle Schliessanlage DOM Twinstar Nr: VLBC9	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-05-24 00:00:00.000
VLYNX	Individuelle Schliessanlage DOM Twinstar Nr: VLYNX	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-02-28 00:00:00.000
VP6HA	Individuelle Schliessanlage DOM RS Sigma plus Nr: VP6HA	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-05-04 00:00:00.000
VQSW1	Individuelle Schliessanlage DOM RS Sigma plus Nr: VQSW1	Becker Sicherheitstechnik GmbH	-1	-1	0	NULL	NULL	0	2022-01-25 00:00:00.000
VT0QZ	Individuelle Schliessanlage DOM RS Sigma plus Nr: VT0QZ	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-10-29 00:00:00.000
VTF3QY	Individuelle Schließanlage VTF3QY	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
VV5ZS	Individuelle Schliessanlage  Winkhaus X-TRA Nr: VV5ZS	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-08-25 00:00:00.000
VVDNK	Individuelle Schliessanlage  Winkhaus X-TRA Nr: VVDNK	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-09-12 00:00:00.000
VYNIJC	Individuelle Schließanlage VYNIJC	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
VYVCEZ	Individuelle Schließanlage VYVCEZ	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
VZ8IL	Individuelle Schliessanlage DOM ix Twido Nr: VZ8IL	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-08-13 00:00:00.000
VZMXJ0	Individuelle Schließanlage VZMXJ0	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
W0UDT	Individuelle Schliessanlage DOM Twinstar Nr: W0UDT	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-11-01 00:00:00.000
W1XC9	Individuelle Schliessanlage DOM ix Twido Nr: W1XC9	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-03-24 00:00:00.000
W21ZP	Individuelle Schliessanlage DOM ix Twido Nr: W21ZP	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-09-25 00:00:00.000
W4HH0	Individuelle Schliessanlage  Winkhaus X-TRA Nr: W4HH0	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-06-16 00:00:00.000
W4L1Q	Individuelle Schliessanlage  Winkhaus X-TRA Nr: W4L1Q	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-09-13 00:00:00.000
W6RGL	Individuelle Schliessanlage DOM Twinstar Nr: W6RGL	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-05-09 00:00:00.000
W8XS7	Individuelle Schliessanlage  Winkhaus X-TRA Nr: W8XS7	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-07-11 00:00:00.000
W9YK7	Individuelle Schliessanlage  Winkhaus X-TRA Nr: W9YK7	Becker Sicherheitstechnik GmbH	-2	-2	1	NULL	NULL	0	2024-08-30 00:00:00.000
WB7A1V	Individuelle Schließanlage WB7A1V	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
WCYRJT	Individuelle Schließanlage WCYRJT	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
WE01R2	Individuelle Schließanlage WE01R2	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
WG9A4	Individuelle Schliessanlage DOM RS Sigma plus Nr: WG9A4	Becker Sicherheitstechnik GmbH	-2	-2	1	NULL	NULL	0	2024-01-08 00:00:00.000
WHBVK	Individuelle Schliessanlage DOM RS Sigma plus Nr: WHBVK	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-12-11 00:00:00.000
Wil-5495-55208L	selbstverriegelndes Einsteckschloss mit Anti-Panik-Funktion, Entfernung 55mm, Stulp 20 x 235mm, Nuss	WILKA	0	0	0	NULL	NULL	0	2020-09-17 00:00:00.000
Wil-5495-55208R	selbstverriegelndes Einsteckschloss mit Anti-Panik-Funktion, Entfernung 55mm, Stulp 20 x 235mm, Nuss	WILKA	0	0	0	NULL	NULL	0	2020-09-17 00:00:00.000
Wilka-5495-6524	selbstverriegelndes Einsteckschloss mit Anti-Panik-Funktion, Entfernung 55mm, Stulp 24 x 235mm, Nuss	WILKA	0	0	0	5495	NULL	0	2020-09-17 00:00:00.000
Wilka-5495/5520	selbstverriegelndes Einsteckschloss mit Anti-Panik-Funktion, Entfernung 55mm, Stulp 24 x 235mm, Nuss	WILKA	3	3	0	NULL	NULL	0	2020-09-17 00:00:00.000
WKG2NJ	Individuelle Schließanlage WKG2NJ	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
WL8DZS	Individuelle Schließanlage WL8DZS	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
WM3AQJ	Individuelle Schließanlage WM3AQJ	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
WNOCG	Individuelle Schliessanlage DOM ix Twido Nr: WNOCG	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-02-05 00:00:00.000
WOFI8	Individuelle Schliessanlage DOM RS Sigma plus Nr: WOFI8	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-11-29 00:00:00.000
WPM19P	Individuelle Schließanlage WPM19P	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
WPNSCJ	Individuelle Schließanlage WPNSCJ	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
WRDM04BM	Salto XS4 2.0 Wandleser EU	Salto	0	0	1	WRDx0E04xx	NULL	4	2024-02-28 00:00:00.000
WSICA	Individuelle Schliessanlage DOM ix Twido Nr: WSICA	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-10-03 00:00:00.000
WTGOOR	Individuelle Schließanlage WTGOOR	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
WVIRM	Individuelle Schliessanlage DOM Twinstar Nr: WVIRM	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-02-03 00:00:00.000
WWRVF	Individuelle Schliessanlage DOM RS Sigma plus Nr: WWRVF	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-01-06 00:00:00.000
WXE30R	Individuelle Schließanlage WXE30R	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
WXF8UT	Individuelle Schließanlage WXF8UT	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
X031ML	Master Lock Safe X031ML mit Schlüssel	Master Lock	2	2	1	X031ML	NULL	0	2020-05-09 00:00:00.000
X041ML	Master Lock digitaler Safe X041ML mit Zahlenkombination	Master Lock	1	1	1	X041ML	NULL	0	2020-05-09 00:00:00.000
X055ML	Master Lock digitaler Safe X055ML mit Zahlenkombination	Master Lock	0	0	1	X055ML	NULL	0	2020-05-09 00:00:00.000
X125ML	Master Lock X125ML Großer Safe mit digitaler Kombination	Master Lock	1	1	1	X125ML	NULL	0	2024-12-20 09:55:58.031
X15YE	Individuelle Schliessanlage DOM RS Sigma plus Nr: X15YE	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-02-16 00:00:00.000
X191NY	Individuelle Schließanlage X191NY	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
X1JSI	Individuelle Schliessanlage DOM RS Sigma plus Nr: X1JSI	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-11-18 00:00:00.000
X1O1B8	Individuelle Schließanlage X1O1B8	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
X1SV0Y	Individuelle Schließanlage X1SV0Y	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
X2O9X	Individuelle Schliessanlage DOM ix Twido Nr: X2O9X	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-06-30 00:00:00.000
X30BJ	Individuelle Schliessanlage DOM Twinstar Nr: X30BJ	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-03-16 00:00:00.000
X40AG	Individuelle Schliessanlage DOM RS Sigma plus Nr: X40AG	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-03-25 00:00:00.000
X7D1X	Individuelle Schliessanlage DOM ix Twido Nr: X7D1X	Becker Sicherheitstechnik GmbH	-2	-2	1	NULL	NULL	0	2023-08-09 00:00:00.000
X7KLGY	Individuelle Schließanlage X7KLGY	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
X9W6I	Individuelle Schliessanlage DOM ix Twido Nr: X9W6I	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-12-10 00:00:00.000
XBB29	Individuelle Schliessanlage  Winkhaus X-TRA Nr: XBB29	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2022-07-14 00:00:00.000
XEXAPC	Individuelle Schließanlage XEXAPC	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
XJIJ6	Individuelle Schliessanlage DOM ix Twido Nr: XJIJ6	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-01-15 00:00:00.000
XKTO9	Individuelle Schliessanlage DOM ix Twido Nr: XKTO9	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2022-11-08 00:00:00.000
XLHRL	Individuelle Schliessanlage DOM ix Twido Nr: XLHRL	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-11-13 00:00:00.000
XMZNVX	Individuelle Schließanlage XMZNVX	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
XORU63	Individuelle Schließanlage XORU63	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
XP8D2K	Individuelle Schließanlage XP8D2K	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
XRDMW6	Individuelle Schließanlage XRDMW6	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
XTADPM	Individuelle Schließanlage XTADPM	NULL	1	1	1	NULL	NULL	0	2024-01-01 08:17:05.000
XTF8R	Individuelle Schliessanlage DOM RS Sigma plus Nr: XTF8R	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-03-28 00:00:00.000
XTOK0	Individuelle Schliessanlage  Winkhaus X-TRA Nr: XTOK0	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-11-13 00:00:00.000
XU02U	Individuelle Schliessanlage  Winkhaus X-TRA Nr: XU02U	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2023-09-25 00:00:00.000
Y0YY7	Individuelle Schliessanlage  Winkhaus X-TRA Nr: Y0YY7	Becker Sicherheitstechnik GmbH	0	0	1	NULL	NULL	0	2024-01-23 00:00:00.000
